run_id,status,batch_size,sample_ids,input_lens,output_lens,max_input_len,max_output_len,max_n_generated,batch_ttft_ms,batch_e2e_ms,error
10,OK,16,"[4090, 658, 6362, 473, 3564, 6252, 4287, 3317, 4717, 1971, 3524, 8630, 1719, 7331, 4500, 5423]","[11, 19, 10, 33, 17, 54, 48, 75, 12, 22, 34, 33, 46, 18, 20, 42]","[429, 588, 1062, 952, 1173, 650, 1023, 1084, 256, 433, 847, 287, 962, 1051, 164, 1294]",75,1294,1294,,14776.526,
11,OK,16,"[4808, 8553, 4628, 42, 6742, 16, 2259, 7758, 3008, 8092, 2749, 8184, 6401, 8386, 4578, 960]","[55, 33, 8, 20, 36, 41, 13, 37, 10, 45, 33, 30, 30, 31, 19, 48]","[369, 334, 638, 424, 864, 650, 1367, 621, 1391, 321, 553, 486, 2113, 2144, 709, 824]",55,2144,2144,,24225.203,
12,OK,16,"[7097, 5268, 779, 2351, 1861, 7904, 3626, 6066, 3382, 2881, 7951, 2434, 9098, 6641, 4609, 5576]","[42, 14, 13, 60, 15, 36, 36, 10, 41, 23, 19, 32, 49, 40, 11, 38]","[2242, 513, 1354, 838, 274, 716, 1925, 617, 900, 597, 216, 1486, 720, 1889, 225, 651]",60,2242,2242,,25479.815,
13,OK,16,"[1489, 1421, 2772, 9196, 6797, 9804, 4260, 7425, 9880, 2666, 6622, 7055, 3189, 4016, 5151, 3303]","[24, 30, 28, 22, 47, 22, 14, 19, 26, 28, 20, 20, 38, 38, 20, 32]","[304, 1084, 968, 779, 362, 1486, 367, 383, 165, 497, 230, 587, 769, 261, 700, 541]",47,1486,1486,,16401.973,
14,OK,16,"[1912, 297, 4144, 3687, 6561, 1403, 1506, 1012, 1594, 6597, 7479, 9164, 134, 5011, 1318, 8838]","[47, 12, 17, 21, 49, 15, 23, 8, 12, 38, 52, 70, 14, 20, 26, 28]","[326, 406, 408, 673, 397, 1473, 348, 139, 1727, 735, 297, 1144, 146, 497, 167, 309]",70,1727,1727,,19074.242,
15,OK,16,"[5152, 5937, 7339, 579, 1508, 4697, 153, 7502, 7759, 4657, 693, 258, 439, 8288, 6304, 5603]","[20, 21, 19, 43, 14, 39, 42, 29, 13, 32, 15, 13, 20, 21, 30, 21]","[1147, 1402, 325, 411, 223, 857, 1612, 192, 1785, 311, 196, 151, 674, 954, 187, 723]",43,1785,1785,,19983.608,
16,OK,16,"[4977, 8692, 7912, 6839, 9287, 2647, 9722, 804, 3326, 2663, 1112, 2347, 8199, 1029, 3982, 3213]","[24, 12, 46, 34, 20, 19, 39, 28, 21, 35, 22, 30, 7, 24, 53, 38]","[291, 443, 984, 327, 1046, 667, 1136, 769, 167, 577, 591, 781, 346, 931, 1107, 202]",53,1136,1136,,12862.583,
17,OK,16,"[1384, 1110, 2906, 7137, 9794, 1118, 2627, 8355, 8324, 3655, 9173, 4760, 8330, 9372, 5484, 7739]","[28, 38, 20, 11, 31, 45, 26, 27, 12, 37, 29, 28, 62, 52, 21, 32]","[585, 617, 128, 347, 1014, 434, 306, 1425, 951, 612, 340, 821, 358, 311, 183, 416]",62,1425,1425,,15675.182,
18,OK,16,"[1805, 912, 3526, 8847, 4569, 2964, 1908, 1888, 1777, 3778, 1864, 6695, 1992, 884, 7089, 9227]","[37, 19, 36, 57, 31, 22, 24, 12, 25, 30, 54, 53, 28, 20, 3, 20]","[361, 970, 1065, 717, 1746, 681, 498, 1231, 282, 510, 553, 596, 564, 530, 211, 654]",57,1746,1746,,19344.867,
19,OK,16,"[3160, 2585, 5338, 534, 8478, 9857, 3765, 1928, 4750, 7259, 4693, 2056, 4100, 2619, 4179, 1735]","[48, 27, 56, 10, 47, 53, 11, 13, 65, 51, 19, 51, 15, 64, 22, 33]","[1475, 1624, 539, 514, 488, 2313, 515, 705, 142, 378, 2033, 1675, 1169, 1466, 310, 605]",65,2313,2313,,26429.217,
20,OK,16,"[843, 3727, 7812, 5342, 9198, 4252, 155, 8208, 8798, 2125, 1105, 7778, 6607, 1818, 6998, 2016]","[35, 43, 33, 36, 38, 69, 42, 15, 11, 32, 68, 14, 49, 28, 28, 20]","[178, 193, 717, 227, 1593, 662, 1147, 1993, 380, 1407, 921, 840, 1104, 984, 600, 328]",69,1993,1993,,22427.528,
21,OK,16,"[7638, 3488, 5605, 3789, 5213, 7415, 8455, 8178, 9462, 56, 6769, 5887, 7701, 9266, 5266, 7657]","[56, 8, 26, 19, 8, 47, 28, 10, 19, 27, 30, 46, 44, 28, 8, 27]","[491, 893, 372, 2278, 785, 555, 500, 339, 1144, 269, 736, 994, 926, 1068, 1228, 531]",56,2278,2278,,25231.126,
22,OK,16,"[9957, 2053, 8432, 1779, 8143, 6213, 6463, 4668, 7260, 6945, 2092, 8155, 888, 3023, 7444, 7477]","[47, 17, 39, 33, 22, 34, 15, 16, 13, 51, 31, 22, 27, 32, 51, 26]","[491, 275, 266, 507, 416, 388, 275, 144, 420, 1567, 540, 534, 519, 1250, 258, 170]",51,1567,1567,,17157.102,
23,OK,16,"[708, 5169, 1843, 3865, 8949, 3048, 4119, 8716, 6180, 2381, 9763, 4875, 6317, 6901, 1007, 5257]","[6, 16, 36, 26, 55, 19, 57, 19, 15, 15, 18, 43, 31, 73, 20, 62]","[783, 866, 1814, 221, 369, 401, 882, 205, 595, 440, 359, 391, 351, 302, 657, 292]",73,1814,1814,,19730.867,
24,OK,16,"[1765, 5026, 1858, 183, 3470, 7248, 5339, 9658, 9771, 3410, 4223, 67, 9787, 6992, 8865, 2487]","[11, 21, 25, 29, 34, 30, 39, 21, 46, 15, 26, 16, 61, 24, 42, 37]","[737, 264, 379, 746, 889, 807, 272, 2204, 794, 722, 338, 845, 390, 1060, 714, 690]",61,2204,2204,,24223.778,
25,OK,16,"[4098, 7301, 8811, 3546, 5413, 2356, 9332, 7342, 5216, 695, 2061, 8821, 984, 8238, 9213, 1705]","[28, 20, 16, 63, 26, 37, 42, 12, 14, 21, 53, 40, 31, 27, 6, 34]","[598, 584, 694, 291, 761, 1108, 279, 208, 222, 238, 475, 770, 352, 389, 893, 495]",63,1108,1108,,12271.773,
26,OK,16,"[7145, 8468, 252, 1933, 893, 4516, 9535, 5690, 7764, 717, 8961, 9147, 9662, 2075, 9236, 8804]","[55, 30, 8, 22, 26, 28, 12, 22, 32, 13, 65, 20, 32, 32, 17, 17]","[2353, 345, 189, 651, 203, 641, 538, 848, 442, 307, 431, 283, 907, 340, 307, 1013]",65,2353,2353,,25599.953,
27,OK,16,"[6766, 2492, 109, 7453, 4371, 5673, 645, 2242, 6848, 3280, 254, 4250, 3772, 8761, 796, 1389]","[69, 12, 32, 50, 26, 50, 15, 33, 34, 31, 24, 36, 21, 28, 45, 60]","[1256, 265, 1726, 854, 167, 2216, 1188, 252, 145, 545, 195, 239, 407, 144, 473, 1019]",69,2216,2216,,24638.508,
28,OK,16,"[8815, 7557, 2827, 3898, 4548, 8245, 4722, 2675, 8743, 468, 8322, 6952, 3366, 3346, 4825, 6359]","[31, 60, 43, 25, 49, 46, 28, 22, 23, 66, 15, 32, 20, 19, 49, 52]","[1139, 1013, 821, 683, 562, 766, 554, 1156, 144, 671, 1158, 254, 311, 188, 691, 397]",66,1158,1158,,13142.089,
29,OK,16,"[1788, 9025, 9495, 1559, 126, 7383, 8472, 1659, 1313, 6876, 1090, 968, 6938, 334, 7256, 8586]","[14, 15, 17, 53, 38, 28, 50, 42, 24, 54, 20, 17, 31, 23, 17, 67]","[411, 225, 1474, 842, 377, 663, 237, 382, 448, 1401, 198, 140, 649, 223, 194, 1177]",67,1474,1474,,16391.827,
30,OK,16,"[2444, 2498, 5270, 4082, 2149, 3438, 7867, 8388, 7816, 5494, 8835, 9186, 7874, 7275, 8113, 7681]","[34, 30, 37, 38, 13, 21, 13, 41, 11, 18, 30, 56, 19, 69, 19, 53]","[355, 2117, 553, 423, 512, 1637, 588, 500, 202, 500, 1083, 363, 754, 1007, 332, 1266]",69,2117,2117,,23585.379,
31,OK,16,"[2408, 3089, 2780, 3492, 8480, 193, 6330, 397, 1060, 3656, 6918, 4734, 2649, 7029, 7754, 6350]","[61, 16, 51, 55, 55, 12, 35, 21, 39, 71, 25, 54, 15, 9, 18, 40]","[285, 878, 416, 139, 680, 677, 372, 1025, 570, 523, 173, 686, 493, 2107, 1168, 938]",71,2107,2107,,23175.09,
32,OK,16,"[2543, 8230, 490, 6728, 2777, 7433, 9068, 990, 5359, 1757, 4056, 3338, 1081, 7875, 1181, 3588]","[51, 40, 19, 21, 14, 20, 42, 53, 64, 29, 19, 59, 61, 25, 29, 21]","[889, 1208, 846, 482, 434, 146, 622, 243, 760, 1546, 1608, 787, 477, 509, 234, 622]",64,1608,1608,,18070.328,
33,OK,16,"[3424, 3282, 7010, 1831, 6643, 517, 1253, 9818, 4529, 738, 9805, 6716, 6761, 2366, 2309, 2423]","[26, 43, 8, 22, 52, 21, 31, 14, 29, 11, 15, 12, 17, 33, 36, 52]","[651, 726, 185, 1203, 214, 915, 845, 186, 1110, 258, 247, 306, 159, 277, 655, 1062]",52,1203,1203,,13435.099,
34,OK,16,"[2475, 2180, 8060, 2936, 7198, 8079, 9044, 1611, 296, 2169, 4419, 6585, 231, 7614, 1940, 3893]","[35, 20, 53, 52, 31, 11, 25, 24, 23, 9, 36, 15, 37, 19, 38, 16]","[399, 1747, 411, 1697, 177, 276, 1088, 281, 784, 1715, 348, 157, 2178, 183, 999, 542]",53,2178,2178,,24506.525,
35,OK,16,"[1329, 7760, 280, 5612, 5792, 7032, 4350, 4022, 3237, 4920, 2560, 2869, 5335, 4550, 8267, 8426]","[41, 20, 30, 18, 63, 41, 32, 40, 19, 14, 18, 16, 27, 35, 35, 13]","[594, 168, 317, 587, 650, 515, 362, 651, 356, 760, 933, 159, 687, 424, 169, 615]",63,933,933,,10373.47,
36,OK,16,"[7292, 2587, 970, 2346, 3735, 5999, 5450, 7018, 3794, 4451, 7725, 3740, 4567, 6448, 2565, 6539]","[6, 22, 21, 46, 51, 34, 44, 8, 38, 47, 57, 10, 11, 29, 35, 47]","[275, 898, 807, 380, 321, 124, 591, 1148, 255, 289, 2261, 850, 149, 657, 464, 286]",57,2261,2261,,24688.357,
37,OK,16,"[3443, 4436, 9053, 4756, 6427, 1426, 8745, 6306, 1306, 8000, 8859, 7728, 8976, 2413, 5929, 3654]","[26, 29, 67, 25, 46, 6, 46, 10, 37, 17, 30, 15, 29, 11, 18, 40]","[1239, 660, 1812, 852, 423, 789, 448, 403, 159, 475, 1322, 806, 1121, 213, 788, 201]",67,1812,1812,,20200.01,
38,OK,16,"[5798, 5238, 5712, 2947, 4492, 1519, 8786, 4201, 4488, 6087, 8860, 2455, 5934, 9283, 9556, 5903]","[34, 29, 35, 19, 43, 35, 29, 35, 26, 20, 21, 12, 23, 34, 60, 46]","[399, 566, 887, 394, 582, 1186, 393, 280, 1030, 842, 310, 187, 851, 969, 570, 1563]",60,1563,1563,,17412.777,
39,OK,16,"[1937, 4855, 7937, 3256, 8197, 1104, 7548, 2009, 2243, 7709, 7842, 69, 9249, 2401, 1653, 9468]","[17, 48, 40, 41, 19, 52, 36, 35, 56, 34, 40, 61, 31, 13, 40, 22]","[406, 954, 498, 704, 941, 601, 779, 507, 956, 1078, 356, 643, 697, 1081, 162, 1210]",61,1210,1210,,13755.388,
40,OK,16,"[3132, 4678, 9518, 5512, 5470, 4817, 9083, 2878, 7740, 7992, 6112, 8620, 5547, 5347, 451, 6724]","[30, 44, 41, 38, 31, 17, 24, 35, 34, 55, 15, 13, 66, 19, 21, 17]","[686, 1393, 203, 185, 427, 330, 327, 936, 957, 144, 979, 241, 247, 1218, 1174, 1041]",66,1393,1393,,15627.977,
41,OK,16,"[1739, 8340, 3211, 9736, 250, 3288, 8415, 9416, 5275, 8046, 7157, 2418, 4411, 5251, 1832, 8189]","[15, 25, 41, 35, 19, 20, 74, 46, 47, 27, 45, 26, 14, 6, 50, 23]","[782, 594, 1656, 744, 840, 1097, 2192, 680, 1287, 444, 773, 2234, 172, 1579, 334, 293]",74,2234,2234,,25544.982,
42,OK,16,"[6283, 6414, 9674, 6814, 5554, 6939, 5674, 6974, 14, 4088, 2755, 364, 3045, 5821, 7015, 2957]","[13, 34, 16, 19, 25, 27, 11, 8, 24, 31, 17, 18, 49, 40, 16, 35]","[216, 566, 212, 268, 145, 1063, 1118, 172, 193, 1246, 2106, 154, 2064, 463, 911, 567]",49,2106,2106,,23608.397,
43,OK,16,"[7888, 2750, 9375, 1334, 3688, 1067, 2797, 8145, 4046, 9119, 1887, 8914, 6462, 9539, 2485, 1872]","[27, 29, 15, 10, 43, 54, 43, 34, 46, 19, 74, 21, 26, 51, 43, 15]","[586, 510, 800, 643, 1393, 365, 349, 505, 632, 764, 321, 782, 245, 671, 356, 220]",74,1393,1393,,15287.342,
44,OK,16,"[9071, 1536, 5164, 8696, 7509, 8676, 7814, 5336, 9820, 234, 3783, 1488, 7296, 2013, 680, 798]","[53, 11, 30, 21, 55, 60, 52, 23, 54, 29, 69, 29, 24, 20, 40, 67]","[1978, 536, 374, 164, 294, 746, 1232, 139, 314, 885, 582, 264, 588, 1126, 642, 363]",69,1978,1978,,21766.065,
45,OK,16,"[866, 2142, 4703, 3812, 3649, 4007, 7970, 1399, 1855, 4564, 6460, 1296, 9006, 1249, 4631, 4719]","[15, 40, 13, 17, 52, 32, 37, 34, 16, 34, 31, 10, 16, 45, 49, 44]","[128, 953, 165, 391, 278, 661, 277, 229, 185, 670, 193, 445, 215, 570, 367, 1929]",52,1929,1929,,20881.006,
46,OK,16,"[3604, 5739, 6969, 4950, 7622, 4164, 8633, 5657, 1373, 3031, 5469, 5159, 5506, 5426, 9976, 2308]","[11, 19, 20, 45, 27, 7, 25, 40, 30, 57, 12, 36, 52, 42, 9, 12]","[251, 227, 234, 270, 430, 277, 1352, 170, 906, 823, 724, 170, 743, 690, 520, 935]",57,1352,1352,,14889.351,
47,OK,16,"[9526, 3595, 8080, 7203, 2330, 8919, 255, 2814, 2822, 4013, 6730, 6745, 5683, 8863, 483, 4416]","[59, 53, 23, 8, 25, 27, 15, 47, 13, 45, 30, 31, 44, 45, 46, 14]","[2291, 627, 1198, 667, 735, 646, 231, 231, 717, 651, 369, 443, 492, 352, 478, 189]",59,2291,2291,,25037.259,
48,OK,16,"[469, 3660, 7609, 9142, 4306, 7070, 4824, 3910, 9511, 9908, 6832, 1565, 1906, 1985, 9368, 6091]","[22, 31, 32, 44, 15, 49, 22, 38, 16, 25, 48, 23, 52, 11, 6, 14]","[1055, 205, 898, 190, 563, 263, 388, 909, 457, 1292, 994, 385, 652, 222, 327, 427]",52,1292,1292,,14353.747,
49,OK,16,"[8635, 6790, 2894, 9284, 6369, 3509, 1481, 7811, 825, 348, 5016, 1528, 5878, 1309, 3044, 1917]","[44, 18, 19, 13, 9, 41, 15, 18, 15, 28, 15, 14, 39, 18, 54, 11]","[456, 716, 251, 342, 292, 188, 300, 415, 703, 763, 175, 322, 413, 246, 430, 415]",54,763,763,,8449.742,
